index,iso3_o,iso3_d,tradeflow,year,gdp_o,gdp_d,dist,tradevalue
144769,RUS,CZE,1,2016,1283162374.144,192924598.272,1673.0,3312696.977341828
144770,RUS,CZE,1,2017,1574199387.071,218628940.952,1673.0,4193547.773898603
144771,RUS,CZE,1,2018,1657329646.184,248950103.352,1673.0,3760234.0805606386
144772,RUS,CZE,1,2019,1693113904.263,252498032.247,1673.0,3675030.768856589
144773,RUS,CZE,1,2020,1488321875.49,245339322.067,1673.0,3598764.252877562
144774,RUS,CZE,2,1998,270953119.744,66372661.248,1673.0,1396630.8133273718
144775,RUS,CZE,2,1999,195905765.376,64719368.192,1673.0,1324945.0117096906
144776,RUS,CZE,2,2000,259708502.016,61474267.136,1673.0,966480.079041419
144777,RUS,CZE,2,2001,306602672.128,67375681.536,1673.0,791214.9277033726
144778,RUS,CZE,2,2002,345110446.08,81696694.272,1673.0,794973.401450745
144779,RUS,CZE,2,2003,430347780.096,99300327.424,1673.0,982076.0208559535
144780,RUS,CZE,2,2004,591016689.664,118976258.048,1673.0,1398605.0817989304
144781,RUS,CZE,2,2005,764000927.744,135990124.544,1673.0,2272364.031345775
144782,RUS,CZE,2,2006,989930520.576,155213119.488,1673.0,2773597.151493373
144783,RUS,CZE,2,2007,1299705233.408,188818472.96,1673.0,2832692.0563391983
144784,RUS,CZE,2,2008,1660844376.064,235205279.744,1673.0,4126076.125861773
144785,RUS,CZE,2,2009,1222643679.232,205729792.0,1673.0,2618005.3493777346
144786,RUS,CZE,2,2010,1524916158.464,207016394.752,1673.0,3496811.1166079324
144787,RUS,CZE,2,2011,1904792961.024,227307241.472,1673.0,4113920.4345096834
144788,RUS,CZE,2,2012,2017470971.904,206751367.168,1673.0,3448978.9111726517
144789,RUS,CZE,2,2013,2096777003.008,208796024.832,1673.0,4317492.294696912
144790,RUS,CZE,2,2014,2063662317.568,207818326.016,1673.0,3537708.696675267
144791,RUS,CZE,2,2015,1365865267.2,185156354.048,1673.0,2217199.5511315204
144792,RUS,CZE,2,2016,1283162374.144,192924598.272,1673.0,1941616.8877617961
144793,RUS,CZE,2,2017,1574199387.071,218628940.952,1673.0,2884392.238186721
144794,RUS,CZE,2,2018,1657329646.184,248950103.352,1673.0,3403156.740368033
144795,RUS,CZE,2,2019,1693113904.263,252498032.247,1673.0,3276245.2347008167
144796,RUS,CZE,2,2020,1488321875.49,245339322.067,1673.0,1791745.4202461569
144797,RUS,DEU,1,1998,270953119.744,2239913263.104,1614.0,5484702.996350944
144798,RUS,DEU,1,1999,195905765.376,2196686503.936,1614.0,4184336.8831955194
144799,RUS,DEU,1,2000,259708502.016,0.0,0.0,9583.198113254735
144800,RUS,DEU,1,2000,259708502.016,1947208384.512,1614.0,3887020.7695317306
144801,RUS,DEU,1,2001,306602672.128,0.0,0.0,5806063.658582873
144802,RUS,DEU,1,2002,345110446.08,2076303425.536,1614.0,6596018.905715501
144803,RUS,DEU,1,2003,430347780.096,0.0,0.0,8109682.374942559
144804,RUS,DEU,1,2004,591016689.664,0.0,0.0,10551589.274049237
144805,RUS,DEU,1,2005,764000927.744,0.0,0.0,152031.8245934844
144806,RUS,DEU,1,2005,764000927.744,2857558605.824,1614.0,13111493.436236318
144807,RUS,DEU,1,2006,989930520.576,2998466510.848,1614.0,18408899.599893745
144808,RUS,DEU,1,2007,1299705233.408,0.0,0.0,812045.1535174251
144809,RUS,DEU,1,2007,1299705233.408,3435506696.192,1614.0,25694111.87243219
144810,RUS,DEU,1,2008,1660844376.064,3747055403.008,1614.0,34008318.01067517
144811,RUS,DEU,1,2009,1222643679.232,0.0,0.0,21141992.294978604
144812,RUS,DEU,1,2010,1524916158.464,3412008894.464,1614.0,26571040.316254534
144813,RUS,DEU,1,2011,1904792961.024,0.0,0.0,638228.6479643583
144814,RUS,DEU,1,2011,1904792961.024,3752110063.616,1614.0,36794203.84413937
144815,RUS,DEU,1,2012,2017470971.904,0.0,0.0,38261307.62950555
144816,RUS,DEU,1,2013,2096777003.008,0.0,0.0,2768.05908203125
144817,RUS,DEU,1,2013,2096777003.008,3730260623.36,1614.0,37887706.63724878
144818,RUS,DEU,1,2014,2063662317.568,0.0,0.0,32946657.109086532
144819,RUS,DEU,1,2015,1365865267.2,3363599810.56,1614.0,18991106.848257598
144820,RUS,DEU,1,2016,1283162374.144,0.0,0.0,22675010.500240523
144821,RUS,DEU,1,2017,1574199387.071,3690849152.518,1614.0,28429558.64893458
144822,RUS,DEU,1,2018,1657329646.184,0.0,0.0,25494353.407483462
144823,RUS,DEU,1,2019,1693113904.263,0.0,0.0,25090713.616822276
144824,RUS,DEU,1,2019,1693113904.263,3888326788.627,1614.0,753.141892824322
144825,RUS,DEU,1,2020,1488321875.49,0.0,0.0,22507326.012323994
144826,RUS,DEU,1,2020,1488321875.49,3846413928.654,1614.0,20703.43379688263
144827,RUS,DEU,2,1998,270953119.744,0.0,0.0,17367.892578125
144828,RUS,DEU,2,1998,270953119.744,2239913263.104,1614.0,5703240.350442112
144829,RUS,DEU,2,1999,195905765.376,0.0,0.0,25.36800062656403
144830,RUS,DEU,2,1999,195905765.376,2196686503.936,1614.0,6202218.984516621
144831,RUS,DEU,2,2000,259708502.016,1947208384.512,1614.0,5825200.610135121
144832,RUS,DEU,2,2001,306602672.128,0.0,0.0,4904873.253571214
144833,RUS,DEU,2,2001,306602672.128,1947928363.008,1614.0,11375.275390625
144834,RUS,DEU,2,2002,345110446.08,0.0,0.0,1564.312005884014
144835,RUS,DEU,2,2002,345110446.08,2076303425.536,1614.0,4786762.505920171
144836,RUS,DEU,2,2003,430347780.096,0.0,0.0,6339116.882598246
144837,RUS,DEU,2,2003,430347780.096,2502313639.936,1614.0,5266.853027641773
144838,RUS,DEU,2,2004,591016689.664,0.0,0.0,8736268.653012764
144839,RUS,DEU,2,2004,591016689.664,2815593021.44,1614.0,643.231015458703
144840,RUS,DEU,2,2005,764000927.744,2857558605.824,1614.0,12873086.809686728
144841,RUS,DEU,2,2006,989930520.576,0.0,0.0,1830.373953603208
144842,RUS,DEU,2,2006,989930520.576,2998466510.848,1614.0,15359535.850452868
144843,RUS,DEU,2,2007,1299705233.408,3435506696.192,1614.0,16589083.137216374
144844,RUS,DEU,2,2008,1660844376.064,0.0,0.0,15234.84297456592
144845,RUS,DEU,2,2008,1660844376.064,3747055403.008,1614.0,19269938.121152245
144846,RUS,DEU,2,2009,1222643679.232,0.0,0.0,11689505.019406075
144847,RUS,DEU,2,2009,1222643679.232,3412770160.64,1614.0,2.454999923706055
144848,RUS,DEU,2,2010,1524916158.464,0.0,0.0,11913.02938759327
144849,RUS,DEU,2,2010,1524916158.464,3412008894.464,1614.0,15301177.275873946
144850,RUS,DEU,2,2011,1904792961.024,3752110063.616,1614.0,22645036.686697714
144851,RUS,DEU,2,2012,2017470971.904,0.0,0.0,23845229.906543512
144852,RUS,DEU,2,2012,2017470971.904,3533242368.0,1614.0,3.200000047683716
144853,RUS,DEU,2,2013,2096777003.008,3730260623.36,1614.0,22650328.87490215
144854,RUS,DEU,2,2014,2063662317.568,0.0,0.0,24936307.66559992
144855,RUS,DEU,2,2014,2063662317.568,3879276642.304,1614.0,13960.70010149479
144856,RUS,DEU,2,2015,1365865267.2,0.0,0.0,221.3929936215281
144857,RUS,DEU,2,2015,1365865267.2,3363599810.56,1614.0,15906020.817376936
144858,RUS,DEU,2,2016,1283162374.144,0.0,0.0,12429759.330124915
144859,RUS,DEU,2,2016,1283162374.144,3466756882.432,1614.0,146855.9977196455
144860,RUS,DEU,2,2017,1574199387.071,0.0,0.0,801715.4876297489
144861,RUS,DEU,2,2017,1574199387.071,3690849152.518,1614.0,15175249.230406666
144862,RUS,DEU,2,2018,1657329646.184,0.0,0.0,21373703.18787988
144863,RUS,DEU,2,2018,1657329646.184,3977289455.388,1614.0,6.755959987640381
144864,RUS,DEU,2,2019,1693113904.263,0.0,0.0,17366440.56389907
144865,RUS,DEU,2,2020,1488321875.49,0.0,0.0,13095489.870448193
145493,RUS,FRA,1,1998,270953119.744,1510758285.312,2494.0,1591359.084902048
145494,RUS,FRA,1,1999,195905765.376,1500275933.184,2494.0,1161294.8877331018
145495,RUS,FRA,1,2000,259708502.016,1368438341.632,2494.0,1187756.7006406358
145496,RUS,FRA,1,2001,306602672.128,1382218334.208,2494.0,1538022.4731957614
145497,RUS,FRA,1,2002,345110446.08,1500337799.168,2494.0,1896138.515406381
145498,RUS,FRA,1,2003,430347780.096,1848124112.896,2494.0,2296246.671667173
145499,RUS,FRA,1,2004,591016689.664,2124204605.44,2494.0,2921837.585501095
145500,RUS,FRA,1,2005,764000927.744,2203623882.752,2494.0,3664075.808749983
145501,RUS,FRA,1,2006,989930520.576,2324892745.728,2494.0,5369716.261459391
145502,RUS,FRA,1,2007,1299705233.408,2662975930.368,2494.0,7010968.868733294
145503,RUS,FRA,1,2008,1660844376.064,2923574067.2,2494.0,8817898.513924778
145504,RUS,FRA,1,2009,1222643679.232,2693665128.448,2494.0,6176225.501636019
145505,RUS,FRA,1,2010,1524916158.464,2646837035.008,2494.0,8143971.964915481
145506,RUS,FRA,1,2011,1904792961.024,2862680113.152,2494.0,9802415.75811522
145507,RUS,FRA,1,2012,2017470971.904,2686722506.752,2494.0,13266018.298091358
145508,RUS,FRA,1,2013,2096777003.008,2806427942.912,2494.0,12740973.782605415
145509,RUS,FRA,1,2014,2063662317.568,2849305264.128,2494.0,10551280.894937823
145510,RUS,FRA,1,2015,1365865267.2,2433561919.488,2494.0,5562743.913627249
145511,RUS,FRA,1,2016,1283162374.144,2465454096.384,2494.0,9105975.978063129
145512,RUS,FRA,1,2017,1574199387.071,2595151045.198,2494.0,10302672.370665045
145513,RUS,FRA,1,2018,1657329646.184,2790956878.747,2494.0,9446999.688379213
145514,RUS,FRA,1,2019,1693113904.263,2728870246.706,2494.0,8514456.910440344
145515,RUS,FRA,1,2020,1488321875.49,2630317731.455,2494.0,6014155.8232226325
145516,RUS,FRA,2,1998,270953119.744,1510758285.312,2494.0,1456016.2548567057
145517,RUS,FRA,2,1999,195905765.376,1500275933.184,2494.0,1218030.6347984076
145518,RUS,FRA,2,2000,259708502.016,1368438341.632,2494.0,717855.5969551745
145519,RUS,FRA,2,2001,306602672.128,1382218334.208,2494.0,865436.4784220993
145520,RUS,FRA,2,2002,345110446.08,1500337799.168,2494.0,1349978.5067425126
145521,RUS,FRA,2,2003,430347780.096,1848124112.896,2494.0,1680246.3180343024
145522,RUS,FRA,2,2004,591016689.664,2124204605.44,2494.0,2231846.960419941
145523,RUS,FRA,2,2005,764000927.744,2203623882.752,2494.0,3201922.7590517225
145524,RUS,FRA,2,2006,989930520.576,2324892745.728,2494.0,4791394.569066293
145525,RUS,FRA,2,2007,1299705233.408,2662975930.368,2494.0,5569099.261765892
145526,RUS,FRA,2,2008,1660844376.064,2923574067.2,2494.0,7171785.975525193
145527,RUS,FRA,2,2009,1222643679.232,2693665128.448,2494.0,5022698.9370424645
145528,RUS,FRA,2,2010,1524916158.464,2646837035.008,2494.0,8577185.362144249
145529,RUS,FRA,2,2011,1904792961.024,2862680113.152,2494.0,10331042.683736509
145530,RUS,FRA,2,2012,2017470971.904,2686722506.752,2494.0,6965448.376269545
145531,RUS,FRA,2,2013,2096777003.008,2806427942.912,2494.0,5307643.911982177
145532,RUS,FRA,2,2014,2063662317.568,2849305264.128,2494.0,4839236.189182061
145533,RUS,FRA,2,2015,1365865267.2,2433561919.488,2494.0,3066522.940590433
145534,RUS,FRA,2,2016,1283162374.144,2465454096.384,2494.0,2840645.6432202253
145535,RUS,FRA,2,2017,1574199387.071,2595151045.198,2494.0,3399616.701356911
145536,RUS,FRA,2,2018,1657329646.184,2790956878.747,2494.0,4068715.956769166
145537,RUS,FRA,2,2019,1693113904.263,2728870246.706,2494.0,3814398.073368992
145538,RUS,FRA,2,2020,1488321875.49,2630317731.455,2494.0,3215885.227452068
145629,RUS,GBR,1,1998,270953119.744,1529138774.016,2509.0,1224975.5265454054
145630,RUS,GBR,1,1999,195905765.376,1558317367.296,2509.0,673591.7351616025
145631,RUS,GBR,1,2000,259708502.016,1548663914.496,2509.0,836515.7209938132
145632,RUS,GBR,1,2001,306602672.128,1529094602.752,2509.0,1002971.7857888745
145633,RUS,GBR,1,2002,345110446.08,1674417012.736,2509.0,1119533.4126825766
145634,RUS,GBR,1,2003,430347780.096,1943714267.136,2509.0,1439012.5901379955
145635,RUS,GBR,1,2004,591016689.664,2298127056.896,2509.0,2053769.8839542866
145636,RUS,GBR,1,2005,764000927.744,2412116443.136,2509.0,2751885.67191582
145637,RUS,GBR,1,2006,989930520.576,2582815965.184,2509.0,3666022.9615382846
145638,RUS,GBR,1,2007,1299705233.408,2963265290.24,2509.0,5615739.640791862
145639,RUS,GBR,1,2008,1660844376.064,2791855095.808,2509.0,7579256.287937402
145640,RUS,GBR,1,2009,1222643679.232,2308925816.832,2509.0,3521663.5690227402
145641,RUS,GBR,1,2010,1524916158.464,2407933673.472,2509.0,4561907.05706556
145642,RUS,GBR,1,2011,1904792961.024,2591846039.552,2509.0,7162410.1532658525
145643,RUS,GBR,1,2012,2017470971.904,2614946430.976,2509.0,8166676.196750108
145644,RUS,GBR,1,2013,2096777003.008,2678455009.28,2509.0,8096152.331409808
145645,RUS,GBR,1,2014,2063662317.568,2998833512.448,2509.0,7777954.642237162
145646,RUS,GBR,1,2015,1365865267.2,2861090734.08,2509.0,3700077.739966397
145647,RUS,GBR,1,2016,1283162374.144,2618885668.864,2509.0,3822968.1934567764
145648,RUS,GBR,1,2017,1574199387.071,2699016715.111,2509.0,4528830.679500374
145649,RUS,GBR,1,2018,1657329646.184,2900791442.554,2509.0,4009182.48029318
145650,RUS,GBR,1,2019,1693113904.263,2878673912.414,2509.0,4030266.707568002
145651,RUS,GBR,1,2020,1488321875.49,2756900214.107,2509.0,3352904.208642525
145652,RUS,GBR,2,1998,270953119.744,1529138774.016,2509.0,2877638.863672197
145653,RUS,GBR,2,1999,195905765.376,1558317367.296,2509.0,2011134.6764045954
145654,RUS,GBR,2,2000,259708502.016,1548663914.496,2509.0,3940428.464462818
145655,RUS,GBR,2,2001,306602672.128,1529094602.752,2509.0,4132827.5715976604
145656,RUS,GBR,2,2002,345110446.08,1674417012.736,2509.0,3575881.172334624
145657,RUS,GBR,2,2003,430347780.096,1943714267.136,2509.0,4546666.076817055
145658,RUS,GBR,2,2004,591016689.664,2298127056.896,2509.0,5122919.108868114
145659,RUS,GBR,2,2005,764000927.744,2412116443.136,2509.0,7319252.873412764
145660,RUS,GBR,2,2006,989930520.576,2582815965.184,2509.0,8608202.035073124
145661,RUS,GBR,2,2007,1299705233.408,2963265290.24,2509.0,9467415.016677745
145662,RUS,GBR,2,2008,1660844376.064,2791855095.808,2509.0,11751549.29334087
145663,RUS,GBR,2,2009,1222643679.232,2308925816.832,2509.0,6030151.949416536
145664,RUS,GBR,2,2010,1524916158.464,2407933673.472,2509.0,8167207.040508285
145665,RUS,GBR,2,2011,1904792961.024,2591846039.552,2509.0,10000097.833401157
145666,RUS,GBR,2,2012,2017470971.904,2614946430.976,2509.0,12051750.896379724
145667,RUS,GBR,2,2013,2096777003.008,2678455009.28,2509.0,12016622.376750126
145668,RUS,GBR,2,2014,2063662317.568,2998833512.448,2509.0,7503797.16308301
145669,RUS,GBR,2,2015,1365865267.2,2861090734.08,2509.0,4523691.722697634
145670,RUS,GBR,2,2016,1283162374.144,2618885668.864,2509.0,4107483.060987316
145671,RUS,GBR,2,2017,1574199387.071,2699016715.111,2509.0,5811586.52727322
145672,RUS,GBR,2,2018,1657329646.184,2900791442.554,2509.0,6477601.759358624
145673,RUS,GBR,2,2019,1693113904.263,2878673912.414,2509.0,11079270.988292646
145674,RUS,GBR,2,2020,1488321875.49,2756900214.107,2509.0,22414809.593920503
146456,RUS,IND,1,1998,270953119.744,428741033.984,5026.0,664851.5855366589
146457,RUS,IND,1,1999,195905765.376,466867093.504,5026.0,674759.3713954091
146458,RUS,IND,1,2000,259708502.016,476609150.976,5026.0,551505.4382180889
146459,RUS,IND,1,2001,306602672.128,493954334.72,5026.0,545190.3148113842
146460,RUS,IND,1,2002,345110446.08,523968577.536,5026.0,513918.4881066167
146461,RUS,IND,1,2003,430347780.096,618356473.8560001,5026.0,583755.9840857438
146462,RUS,IND,1,2004,591016689.664,721585635.3280001,5026.0,631736.0066347503
146463,RUS,IND,1,2005,764000927.744,834215018.496,4341.0,781114.1467379985
146464,RUS,IND,1,2006,989930520.576,949116796.928,4341.0,961140.4156601779
146465,RUS,IND,1,2007,1299705233.408,1238700130.304,4341.0,1301962.2771049517
146466,RUS,IND,1,2008,1660844376.064,1224097005.568,4341.0,1698266.041046779
146467,RUS,IND,1,2009,1222643679.232,1365372436.48,4341.0,1508059.5878972672
146468,RUS,IND,1,2010,1524916158.464,1708458901.504,4341.0,2115238.175486185
146469,RUS,IND,1,2011,1904792961.024,1880100175.872,4341.0,2759023.0107793678
146470,RUS,IND,1,2012,2017470971.904,1858744745.984,4341.0,3040849.12186189
146471,RUS,IND,1,2013,2096777003.008,1876797161.472,4341.0,3091127.479229214
146472,RUS,IND,1,2014,2063662317.568,2035393495.04,4341.0,3170659.5988753974
146473,RUS,IND,1,2015,1365865267.2,2111751061.504,4341.0,2263010.491217338
146474,RUS,IND,1,2016,1283162374.144,2263522476.032,4341.0,2531561.2617184236
146475,RUS,IND,1,2017,1574199387.071,2651472946.375,4341.0,3084350.9500929713
146476,RUS,IND,1,2018,1657329646.184,2702929718.96,4341.0,3224550.0584154665
146477,RUS,IND,1,2019,1693113904.263,2831552222.52,4341.0,3920976.7945772572
146478,RUS,IND,1,2020,1488321875.49,2667687951.797,4341.0,3457811.973986717
146479,RUS,IND,2,1998,270953119.744,428741033.984,5026.0,453381.3023537397
146480,RUS,IND,2,1999,195905765.376,466867093.504,5026.0,866074.4259434344
146481,RUS,IND,2,2000,259708502.016,476609150.976,5026.0,845592.7880962561
146482,RUS,IND,2,2001,306602672.128,493954334.72,5026.0,801949.7541879084
146483,RUS,IND,2,2002,345110446.08,523968577.536,5026.0,724477.4688305386
146484,RUS,IND,2,2003,430347780.096,618356473.8560001,5026.0,972429.0390449152
146485,RUS,IND,2,2004,591016689.664,721585635.3280001,5026.0,1432194.0369474967
146486,RUS,IND,2,2005,764000927.744,834215018.496,4341.0,1919459.1422191015
146487,RUS,IND,2,2006,989930520.576,949116796.928,4341.0,2290764.1409164895
146488,RUS,IND,2,2007,1299705233.408,1238700130.304,4341.0,2779036.031239065
146489,RUS,IND,2,2008,1660844376.064,1224097005.568,4341.0,4295340.376700886
146490,RUS,IND,2,2009,1222643679.232,1365372436.48,4341.0,4117019.971516283
146491,RUS,IND,2,2010,1524916158.464,1708458901.504,4341.0,4417672.763332275
146492,RUS,IND,2,2011,1904792961.024,1880100175.872,4341.0,4252059.949918907
146493,RUS,IND,2,2012,2017470971.904,1858744745.984,4341.0,5349018.914237955
146494,RUS,IND,2,2013,2096777003.008,1876797161.472,4341.0,4047943.923346696
146495,RUS,IND,2,2014,2063662317.568,2035393495.04,4341.0,4395697.416711221
146496,RUS,IND,2,2015,1365865267.2,2111751061.504,4341.0,4549940.873580383
146497,RUS,IND,2,2016,1283162374.144,2263522476.032,4341.0,5261296.713924799
146498,RUS,IND,2,2017,1574199387.071,2651472946.375,4341.0,6096013.897825284
146499,RUS,IND,2,2018,1657329646.184,2702929718.96,4341.0,6599383.970485855
146500,RUS,IND,2,2019,1693113904.263,2831552222.52,4341.0,6448312.579185911
146501,RUS,IND,2,2020,1488321875.49,2667687951.797,4341.0,5131697.760405282
146752,RUS,ITA,1,1998,270953119.744,1266790432.768,2381.0,1818810.368958354
146753,RUS,ITA,1,1999,195905765.376,1249057046.528,2381.0,1154135.808219552
146754,RUS,ITA,1,2000,259708502.016,1142213967.872,2381.0,1210824.55317184
146755,RUS,ITA,1,2001,306602672.128,1162784800.768,2381.0,1712373.320582453
146756,RUS,ITA,1,2002,345110446.08,1267043139.584,2381.0,2221934.022056687
146757,RUS,ITA,1,2003,430347780.096,1570330640.384,2381.0,2398916.4030557824
146758,RUS,ITA,1,2004,591016689.664,1799204110.336,2381.0,3181574.7219574954
146759,RUS,ITA,1,2005,764000927.744,1853465952.256,2381.0,4368299.735742286
146760,RUS,ITA,1,2006,989930520.576,1943430758.4,2381.0,5642143.923130886
146761,RUS,ITA,1,2007,1299705233.408,2203972534.272,2381.0,8414028.84929735
146762,RUS,ITA,1,2008,1660844376.064,2391963598.848,2381.0,10863045.123062411
146763,RUS,ITA,1,2009,1222643679.232,2186107551.744,2381.0,7828571.828093512
146764,RUS,ITA,1,2010,1524916158.464,2126620393.472,2381.0,9968235.867122708
146765,RUS,ITA,1,2011,1904792961.024,2278230327.296,2381.0,13290745.15865609
146766,RUS,ITA,1,2012,2017470971.904,2091760746.496,2381.0,13241145.07368462
146767,RUS,ITA,1,2013,2096777003.008,2149484462.08,2381.0,14263916.620401878
146768,RUS,ITA,1,2014,2063662317.568,2151732871.168,2381.0,12675370.357904369
146769,RUS,ITA,1,2015,1365865267.2,1824902217.728,2381.0,7927118.723477187
146770,RUS,ITA,1,2016,1283162374.144,1849970524.16,2381.0,8924339.37295678
